signal_id,equipment_id,scoring_date,predicted_component_id,failure_probability,model_version,recommended_action_window_days,contributing_fault_codes,signal_status,dismiss_reason,created_at
253,193,2026-07-08,2,0.0251163546311272,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
254,193,2026-07-08,5,0.0251163546311272,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
255,194,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
256,194,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
257,194,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
258,196,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
259,196,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
260,197,2026-07-08,1,0.0255000206129042,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
261,197,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
262,199,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
263,199,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
264,199,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
265,200,2026-07-08,7,0.024573713043003,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
266,200,2026-07-08,10,0.024573713043003,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
267,201,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
268,202,2026-07-08,5,0.0248879273098632,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
269,203,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
270,203,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
271,203,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
272,203,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
273,203,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
274,204,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
275,204,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
276,204,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
277,205,2026-07-08,10,0.0256628645452871,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
278,206,2026-07-08,3,0.0250480925856547,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
279,206,2026-07-08,12,0.0239834973265035,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
280,207,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
281,208,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
282,210,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
283,211,2026-07-08,7,0.02595267175343,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
284,213,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
285,214,2026-07-08,1,0.0231627112538885,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
286,214,2026-07-08,7,0.0231627112538885,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
287,214,2026-07-08,10,0.0995343908272089,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
288,216,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
289,216,2026-07-08,9,0.0341598572809911,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
290,217,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
291,217,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
292,217,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
293,218,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
294,219,2026-07-08,3,0.0251163546311272,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
295,219,2026-07-08,9,0.0251163546311272,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
296,220,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
297,220,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
298,221,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
299,222,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
300,223,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
301,224,2026-07-08,9,0.034333458066336,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
302,225,2026-07-08,3,0.0944777241583008,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
303,227,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
304,228,2026-07-08,10,0.0241484600764454,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
305,229,2026-07-08,9,0.027116884768115,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
306,231,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
307,233,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
308,235,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
309,235,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
310,235,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
311,236,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
312,236,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
313,237,2026-07-08,1,0.027116884768115,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
314,237,2026-07-08,5,0.027116884768115,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
315,237,2026-07-08,7,0.027116884768115,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
316,237,2026-07-08,12,0.027116884768115,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
317,238,2026-07-08,4,0.0255193551324127,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
318,238,2026-07-08,10,0.0255193551324127,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
319,239,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
320,239,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
321,240,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
322,241,2026-07-08,2,0.024573713043003,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
323,241,2026-07-08,10,0.024573713043003,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
324,245,2026-07-08,2,0.0255193551324127,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
325,245,2026-07-08,8,0.0255193551324127,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
326,246,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
327,246,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
328,247,2026-07-08,3,0.0324168452672734,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
329,247,2026-07-08,7,0.0258462452936694,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
330,247,2026-07-08,10,0.0258462452936694,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
331,248,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
332,248,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
333,248,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
334,248,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
335,249,2026-07-08,7,0.0232701238825998,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
336,250,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
337,254,2026-07-08,1,0.0294016687406416,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
338,254,2026-07-08,2,0.0294016687406416,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
339,254,2026-07-08,8,0.1810441170402186,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
340,255,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
341,256,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
342,256,2026-07-08,4,0.0247537092395904,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
343,256,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
344,257,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
345,257,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
346,257,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
347,257,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
348,258,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
349,258,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
350,259,2026-07-08,4,0.2524300164858516,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
351,260,2026-07-08,4,0.0255193551324127,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
352,261,2026-07-08,1,0.0320744249315494,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
353,261,2026-07-08,4,0.0255953143903463,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
354,261,2026-07-08,9,0.0255953143903463,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
355,262,2026-07-08,3,0.0263788096747926,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
356,262,2026-07-08,7,0.0263788096747926,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
357,263,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
358,264,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
359,265,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
360,265,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
361,266,2026-07-08,1,0.0231627112538885,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
362,266,2026-07-08,6,0.0231627112538885,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
363,266,2026-07-08,7,0.0242922680211444,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
364,267,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
365,268,2026-07-08,4,0.0248879273098632,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
366,269,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
367,270,2026-07-08,4,0.027116884768115,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
368,270,2026-07-08,10,0.027116884768115,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
369,271,2026-07-08,2,0.0241484600764454,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
370,271,2026-07-08,4,0.0241484600764454,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
371,272,2026-07-08,2,0.023790277908957,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
372,272,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
373,272,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
374,274,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
375,275,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
376,275,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
377,276,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
378,277,2026-07-08,12,0.027116884768115,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
379,278,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
380,279,2026-07-08,10,0.0294016687406416,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
381,279,2026-07-08,12,0.0294016687406416,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
382,280,2026-07-08,3,0.0370634212936917,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
383,282,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
384,282,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
385,282,2026-07-08,12,0.0240734864788073,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
386,283,2026-07-08,2,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
387,283,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
388,283,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
389,285,2026-07-08,4,0.024735387842401,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
390,285,2026-07-08,9,0.024735387842401,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
391,286,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
392,286,2026-07-08,9,0.0240231402268853,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
393,286,2026-07-08,10,0.0239834973265035,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
394,287,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
395,289,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
396,290,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
397,292,2026-07-08,7,0.0253975451256841,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
398,293,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
399,294,2026-07-08,11,0.0239834973265035,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
400,295,2026-07-08,12,0.026518564197786,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
401,296,2026-07-08,1,0.0258462452936694,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
402,296,2026-07-08,12,0.0258462452936694,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
403,298,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
404,300,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
405,301,2026-07-08,3,0.0248879273098632,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
406,301,2026-07-08,12,0.0248879273098632,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
407,303,2026-07-08,4,0.0258462452936694,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
408,303,2026-07-08,7,0.0258462452936694,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
409,304,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
410,306,2026-07-08,4,0.0241484600764454,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
411,307,2026-07-08,1,0.0255193551324127,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
412,307,2026-07-08,2,0.0255193551324127,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
413,307,2026-07-08,5,0.0255193551324127,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
414,308,2026-07-08,5,0.024735387842401,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
415,309,2026-07-08,8,0.027116884768115,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
416,310,2026-07-08,7,0.0378445913939355,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
417,310,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
418,311,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
419,311,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
420,312,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
421,313,2026-07-08,7,0.0252787719883621,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
422,314,2026-07-08,5,0.024735387842401,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
423,315,2026-07-08,3,0.0244166985284649,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
424,315,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
425,318,2026-07-08,10,0.0242480299107487,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
426,319,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
427,319,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
428,321,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
429,322,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
430,322,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
431,323,2026-07-08,1,0.0241484600764454,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
432,323,2026-07-08,3,0.0241484600764454,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
433,325,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
434,326,2026-07-08,8,0.027362292175467,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
435,328,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
436,328,2026-07-08,3,0.0240734864788073,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
437,328,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
438,329,2026-07-08,6,0.0370634212936917,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
439,329,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
440,330,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
441,330,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
442,331,2026-07-08,2,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
443,331,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
444,334,2026-07-08,3,0.0279465390548742,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
445,334,2026-07-08,8,0.0279465390548742,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
446,335,2026-07-08,7,0.0273053932455794,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
447,335,2026-07-08,12,0.0273053932455794,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
448,336,2026-07-08,4,0.0240734864788073,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
449,336,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
450,336,2026-07-08,10,0.0244166985284649,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
451,336,2026-07-08,11,0.0244166985284649,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
452,337,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
453,337,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
454,339,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
455,340,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
456,341,2026-07-08,10,0.027116884768115,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
457,342,2026-07-08,3,0.0248879273098632,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
458,342,2026-07-08,7,0.0248879273098632,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
459,342,2026-07-08,9,0.0248879273098632,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
460,342,2026-07-08,10,0.0248879273098632,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
461,343,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
462,62,2026-07-08,8,0.0237693751501166,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
463,84,2026-07-08,3,0.0250480925856547,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
464,100,2026-07-08,1,0.0250480925856547,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
465,135,2026-07-08,6,0.0240734864788073,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
466,137,2026-07-08,8,0.024573713043003,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
467,151,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
468,164,2026-07-08,4,0.0244166985284649,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
469,174,2026-07-08,7,0.0266411145274452,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
470,204,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
471,205,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
472,213,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
473,216,2026-07-08,6,0.0244166985284649,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
474,218,2026-07-08,9,0.0267999577708609,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
475,221,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
476,232,2026-07-08,4,0.0231627112538885,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
477,232,2026-07-08,10,0.0231627112538885,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
478,233,2026-07-08,6,0.0239834973265035,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
479,238,2026-07-08,6,0.0255193551324127,gbt-v1,15,,New,,2026-07-09T07:52:46.189851+00:00
480,240,2026-07-08,7,0.0244166985284649,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
481,242,2026-07-08,8,0.0265212013973837,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
482,247,2026-07-08,5,0.0258462452936694,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
483,249,2026-07-08,2,0.0312567028628547,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
484,253,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
485,259,2026-07-08,9,0.0255193551324127,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
486,260,2026-07-08,2,0.0255193551324127,gbt-v1,11,,New,,2026-07-09T07:52:46.189851+00:00
487,267,2026-07-08,9,0.0247537092395904,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
488,272,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
489,273,2026-07-08,9,0.027116884768115,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
490,273,2026-07-08,10,0.027116884768115,gbt-v1,20,,New,,2026-07-09T07:52:46.189851+00:00
491,274,2026-07-08,7,0.0239834973265035,gbt-v1,32,,New,,2026-07-09T07:52:46.189851+00:00
492,278,2026-07-08,12,0.0244166985284649,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
493,286,2026-07-08,4,0.0239834973265035,gbt-v1,10,,New,,2026-07-09T07:52:46.189851+00:00
494,287,2026-07-08,5,0.0244166985284649,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
495,292,2026-07-08,12,0.0253975451256841,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
496,294,2026-07-08,9,0.0239834973265035,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
497,298,2026-07-08,8,0.0244166985284649,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
498,299,2026-07-08,5,0.024573713043003,gbt-v1,7,,New,,2026-07-09T07:52:46.189851+00:00
499,309,2026-07-08,9,0.0333770625195292,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
500,311,2026-07-08,1,0.0239834973265035,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
501,311,2026-07-08,8,0.0250480925856547,gbt-v1,27,,New,,2026-07-09T07:52:46.189851+00:00
502,326,2026-07-08,12,0.027362292175467,gbt-v1,8,,New,,2026-07-09T07:52:46.189851+00:00
503,330,2026-07-08,3,0.0239834973265035,gbt-v1,19,,New,,2026-07-09T07:52:46.189851+00:00
504,333,2026-07-08,1,0.0244166985284649,gbt-v1,14,,New,,2026-07-09T07:52:46.189851+00:00
505,344,2026-07-08,9,0.0244166985284649,gbt-v1,24,,New,,2026-07-09T07:52:46.189851+00:00
