work_order_id,equipment_id,customer_id,technician_id,maintenance_type,priority,source_signal_id,scheduled_date,actual_start,actual_completion,downtime_hours,sla_target_hours,labor_hours,total_cost,warranty_flag,status,root_cause,follow_up_required
167,9,1,24,Corrective,High,,2023-06-20,2023-06-20 08:24:48.689727,2023-06-20 21:24:48.689727,13.0,6,7.5,151944.0,False,Completed,Wear beyond tolerance,False
168,9,1,20,Preventive,Routine,,2023-10-02,2023-10-02 12:08:30.221506,2023-10-03 00:02:30.221506,11.9,6,8.4,189270.0,False,Completed,,False
169,9,1,8,Preventive,Routine,,2024-01-13,2024-01-13 12:33:56.692401,2024-01-13 23:39:56.692401,11.1,6,7.6,83448.0,False,Completed,,False
170,9,1,20,Preventive,Routine,,2024-04-18,2024-04-18 11:43:29.984602,2024-04-18 16:01:29.984602,4.3,6,2.8,7002.0,False,Completed,,False
171,9,1,12,Inspection,Routine,,2024-08-07,2024-08-07 08:00:20.137404,2024-08-07 11:12:20.137404,3.2,6,2.2,165240.0,False,Completed,,False
172,9,1,24,Corrective,Routine,,2024-11-27,2024-11-27 09:35:54.445973,2024-11-28 00:47:54.445973,15.2,6,10.5,198540.0,False,Completed,Fatigue failure,False
173,9,1,8,Preventive,Routine,,2025-03-08,2025-03-08 09:19:38.438777,2025-03-08 14:25:38.438777,5.1,6,3.7,19761.0,False,Completed,,False
174,9,1,4,Corrective,Routine,,2025-06-27,2025-06-27 10:45:42.453443,2025-06-28 01:45:42.453443,15.0,6,10.3,257898.0,False,Completed,Fatigue failure,False
175,9,1,24,Corrective,High,,2025-10-08,2025-10-08 08:37:00.543717,2025-10-09 05:13:00.543717,20.6,6,14.0,44586.0,False,Completed,Fatigue failure,False
176,9,1,20,Preventive,Routine,,2026-01-09,2026-01-09 12:47:22.882965,2026-01-09 22:53:22.882965,10.1,6,4.6,316494.0,False,Completed,,False
177,9,1,24,Preventive,Routine,,2026-04-20,2026-04-20 09:31:01.909464,2026-04-20 17:55:01.909464,8.4,6,3.4,6768.0,False,Completed,,False
178,10,1,12,Preventive,Routine,,2022-11-22,2022-11-22 09:35:32.726231,2022-11-22 17:05:32.726231,7.5,6,4.4,144261.0,True,Completed,,False
179,10,1,16,Inspection,Routine,,2023-03-11,2023-03-11 12:18:15.929217,2023-03-11 14:24:15.929217,2.1,6,0.9,6888.0,True,Completed,,False
180,10,1,16,Corrective,High,,2023-06-27,2023-06-27 13:51:58.081869,2023-06-28 22:15:58.081869,32.4,6,19.5,99726.0,False,Completed,Fatigue failure,True
181,10,1,16,Preventive,Routine,,2023-10-07,2023-10-07 13:24:28.367811,2023-10-07 23:30:28.367811,10.1,6,4.1,95814.0,True,Completed,,False
182,10,1,12,Preventive,Routine,,2024-01-10,2024-01-10 10:56:51.435203,2024-01-10 19:02:51.435203,8.1,6,5.6,151830.0,False,Completed,,False
183,10,1,8,Preventive,Routine,,2024-04-26,2024-04-26 10:45:33.719946,2024-04-26 15:27:33.719946,4.7,6,3.3,229734.0,True,Completed,,False
184,10,1,24,Preventive,Routine,,2024-08-12,2024-08-12 09:11:56.461594,2024-08-12 15:53:56.461594,6.7,6,4.7,56706.0,False,Completed,,False
185,10,1,12,Preventive,Routine,,2024-11-14,2024-11-14 13:53:36.164465,2024-11-14 19:23:36.164465,5.5,6,3.2,70800.0,False,Completed,,False
186,10,1,20,Preventive,Routine,,2025-03-05,2025-03-05 11:03:57.188154,2025-03-05 18:27:57.188154,7.4,6,3.1,128466.0,False,Completed,,False
187,10,1,8,Preventive,Routine,,2025-06-11,2025-06-11 09:14:42.134697,2025-06-11 18:26:42.134697,9.2,6,6.7,103008.0,False,Completed,,False
188,10,1,12,Preventive,Routine,,2025-09-23,2025-09-23 08:18:25.064813,2025-09-23 14:48:25.064813,6.5,6,3.8,43776.0,False,Completed,,False
189,10,1,8,Preventive,Routine,,2025-12-29,2025-12-29 12:15:48.012541,2025-12-29 22:39:48.012541,10.4,6,6.3,15498.0,False,Completed,,False
190,10,1,8,Corrective,Routine,,2026-03-30,2026-03-30 08:44:48.409646,2026-03-30 16:38:48.409646,7.9,6,5.6,83430.0,False,Completed,Overheating due to blocked cooling path,False
191,11,1,24,Corrective,Routine,,2022-02-04,2022-02-04 09:14:29.204086,2022-02-04 16:38:29.204086,7.4,6,3.2,11976.0,True,Completed,Fatigue failure,False
192,11,1,8,Corrective,Critical,,2022-05-18,2022-05-18 12:10:27.284596,2022-05-19 14:10:27.284596,26.0,6,18.0,164436.0,True,Completed,Operator-reported abnormal noise confirmed on inspection,False
193,11,1,20,Preventive,Routine,,2022-08-20,2022-08-20 09:23:05.641256,2022-08-20 21:11:05.641256,11.8,6,6.1,286098.0,True,Completed,,False
194,11,1,20,Corrective,High,,2022-12-10,2022-12-10 12:22:09.973209,2022-12-11 10:40:09.973209,22.3,6,14.2,104700.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
195,11,1,12,Preventive,Routine,,2023-03-12,2023-03-12 12:30:07.967413,2023-03-12 20:30:07.967413,8.0,6,5.8,8112.0,True,Completed,,False
196,11,1,20,Preventive,Routine,,2023-06-29,2023-06-29 09:12:28.618560,2023-06-29 17:00:28.618560,7.8,6,5.2,71616.0,True,Completed,,False
197,11,1,24,Preventive,Routine,,2023-09-30,2023-09-30 13:39:59.061698,2023-09-30 22:57:59.061698,9.3,6,3.9,16206.0,True,Completed,,False
198,11,1,4,Corrective,Routine,,2024-01-09,2024-01-09 09:47:21.817694,2024-01-09 16:47:21.817694,7.0,6,4.2,118176.0,False,Completed,Fatigue failure,False
199,11,1,12,Corrective,High,,2024-04-09,2024-04-09 10:28:41.000680,2024-04-10 15:10:41.000680,28.7,6,15.7,273690.0,False,Completed,Wear beyond tolerance,False
200,11,1,16,Inspection,Routine,,2024-07-08,2024-07-08 10:52:53.337628,2024-07-08 12:16:53.337628,1.4,6,0.6,6492.0,False,Completed,,False
201,11,1,16,Preventive,Routine,,2024-10-14,2024-10-14 10:48:24.777417,2024-10-14 16:06:24.777417,5.3,6,3.1,43080.0,False,Completed,,False
202,11,1,4,Preventive,Routine,,2025-01-29,2025-01-29 09:26:21.502811,2025-01-29 20:26:21.502811,11.0,6,6.3,94614.0,False,Completed,,False
203,11,1,4,Preventive,Routine,,2025-05-14,2025-05-14 09:15:56.225649,2025-05-14 19:09:56.225649,9.9,6,4.3,48654.0,False,Completed,,False
204,11,1,8,Preventive,Routine,,2025-08-25,2025-08-25 09:45:06.287994,2025-08-25 20:51:06.287994,11.1,6,4.8,117486.0,False,Completed,,False
205,11,1,20,Inspection,Routine,,2025-11-25,2025-11-25 08:14:50.408241,2025-11-25 11:08:50.408241,2.9,6,1.9,8892.0,False,Completed,,False
206,11,1,8,Corrective,Routine,,2026-02-28,2026-02-28 10:28:18.547716,2026-02-28 22:10:18.547716,11.7,6,5.0,110910.0,False,Completed,Contamination in fluid system,False
207,11,1,4,Preventive,Routine,,2026-06-04,2026-06-04 12:15:05.712350,2026-06-04 16:45:05.712350,4.5,6,1.8,73740.0,False,Completed,,False
208,12,1,16,Preventive,Routine,,2022-06-06,2022-06-06 11:45:03.361245,2022-06-06 22:33:03.361245,10.8,6,7.3,14082.0,True,Completed,,False
209,12,1,24,Preventive,Routine,,2022-09-25,2022-09-25 09:33:21.006486,2022-09-25 19:03:21.006486,9.5,6,4.8,11808.0,False,Completed,,False
210,12,1,8,Corrective,High,,2023-01-11,2023-01-11 11:50:18.864138,2023-01-12 22:20:18.864138,34.5,6,20.0,64533.0,True,Completed,Operator-reported abnormal noise confirmed on inspection,False
211,12,1,4,Inspection,Routine,,2023-04-26,2023-04-26 13:20:13.974352,2023-04-26 14:32:13.974352,1.2,6,0.8,83592.0,True,Completed,,False
212,12,1,4,Preventive,Routine,,2023-08-01,2023-08-01 10:02:15.175287,2023-08-01 18:50:15.175287,8.8,6,6.1,47382.0,False,Completed,,False
213,12,1,20,Preventive,Routine,,2023-11-24,2023-11-24 09:47:48.295386,2023-11-24 14:59:48.295386,5.2,6,3.1,33618.0,False,Completed,,False
214,12,1,4,Preventive,Routine,,2024-02-23,2024-02-23 09:37:33.810001,2024-02-23 19:13:33.810001,9.6,6,5.3,157818.0,False,Completed,,False
215,12,1,12,Preventive,Routine,,2024-06-04,2024-06-04 09:37:43.980961,2024-06-04 21:19:43.980961,11.7,6,6.2,8868.0,False,Completed,,False
216,12,1,4,Inspection,Routine,,2024-09-17,2024-09-17 12:44:40.069737,2024-09-17 15:32:40.069737,2.8,6,2.0,10050.0,False,Completed,,False
217,12,1,12,Corrective,Critical,,2024-12-21,2024-12-21 11:23:29.612279,2024-12-23 18:53:29.612279,55.5,6,36.5,226191.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,True
218,12,1,12,Preventive,Routine,,2025-04-04,2025-04-04 09:49:55.206337,2025-04-04 19:31:55.206337,9.7,6,6.2,178842.0,False,Completed,,False
219,12,1,4,Preventive,Routine,,2025-07-25,2025-07-25 13:00:31.980228,2025-07-25 22:30:31.980228,9.5,6,5.7,19494.0,False,Completed,,False
220,12,1,24,Preventive,Routine,,2025-11-02,2025-11-02 13:37:09.687238,2025-11-02 19:49:09.687238,6.2,6,2.9,62766.0,False,Completed,,False
221,12,1,24,Preventive,Routine,,2026-02-18,2026-02-18 12:34:28.967399,2026-02-18 18:52:28.967399,6.3,6,3.7,194238.0,False,Completed,,False
222,12,1,4,Inspection,Routine,,2026-06-08,2026-06-08 12:15:29.501460,2026-06-08 15:21:29.501460,3.1,6,1.5,13038.0,False,Completed,,False
223,13,1,16,Preventive,Routine,,2022-09-08,2022-09-08 11:05:45.449393,2022-09-08 22:05:45.449393,11.0,6,5.0,103500.0,True,Completed,,False
224,13,1,16,Inspection,Routine,,2022-12-31,2022-12-31 09:07:22.352529,2022-12-31 11:01:22.352529,1.9,6,1.4,285252.0,False,Completed,,False
225,13,1,16,Preventive,Routine,,2023-04-03,2023-04-03 09:55:03.921094,2023-04-03 20:13:03.921094,10.3,6,5.8,71724.0,True,Completed,,False
226,13,1,12,Corrective,Routine,,2023-07-22,2023-07-22 08:15:49.255467,2023-07-22 18:09:49.255467,9.9,6,5.8,263700.0,True,Completed,Operator-reported abnormal noise confirmed on inspection,False
227,13,1,20,Corrective,High,,2023-11-09,2023-11-09 08:04:13.702915,2023-11-10 08:52:13.702915,24.8,6,16.0,293352.0,False,Completed,Wear beyond tolerance,False
228,13,1,16,Preventive,Routine,,2024-02-28,2024-02-28 12:16:14.634790,2024-02-28 23:40:14.634790,11.4,6,5.2,8004.0,False,Completed,,False
229,13,1,20,Preventive,Routine,,2024-06-22,2024-06-22 10:21:19.511198,2024-06-22 20:45:19.511198,10.4,6,5.4,4506.0,False,Completed,,False
230,13,1,4,Preventive,Routine,,2024-10-13,2024-10-13 13:24:32.684287,2024-10-13 18:30:32.684287,5.1,6,2.6,187428.0,False,Completed,,False
231,13,1,4,Corrective,High,,2025-01-27,2025-01-27 09:24:47.730936,2025-01-28 07:48:47.730936,22.4,6,10.6,37134.0,False,Completed,Overheating due to blocked cooling path,False
232,13,1,20,Inspection,Routine,,2025-05-20,2025-05-20 10:17:08.398238,2025-05-20 12:11:08.398238,1.9,6,1.2,20565.0,False,Completed,,False
233,13,1,24,Preventive,Routine,,2025-08-24,2025-08-24 10:09:30.421048,2025-08-24 18:45:30.421048,8.6,6,6.1,50118.0,False,Completed,,False
234,13,1,20,Corrective,Routine,,2025-12-08,2025-12-08 09:57:03.068117,2025-12-08 15:57:03.068117,6.0,6,3.7,92322.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
235,13,1,8,Preventive,Routine,,2026-03-27,2026-03-27 12:57:51.657393,2026-03-27 17:51:51.657393,4.9,6,2.3,309240.0,False,Completed,,False
236,14,1,4,Inspection,Routine,,2024-10-07,2024-10-07 11:27:54.765173,2024-10-07 14:33:54.765173,3.1,6,1.5,3006.0,True,Completed,,False
237,14,1,12,Preventive,Routine,,2025-01-25,2025-01-25 08:40:27.378409,2025-01-25 15:46:27.378409,7.1,6,5.2,142296.0,False,Completed,,False
238,14,1,4,Preventive,Routine,,2025-05-16,2025-05-16 10:52:02.138754,2025-05-16 15:58:02.138754,5.1,6,2.9,138576.0,False,Completed,,False
239,14,1,24,Corrective,Routine,,2025-08-26,2025-08-26 08:27:31.323449,2025-08-27 03:03:31.323449,18.6,6,7.5,103038.0,True,Completed,Overheating due to blocked cooling path,False
240,14,1,24,Inspection,Routine,,2025-12-19,2025-12-19 12:20:06.714562,2025-12-19 15:32:06.714562,3.2,6,1.4,142752.0,False,Completed,,False
241,14,1,8,Preventive,Routine,,2026-04-11,2026-04-11 11:20:47.476695,2026-04-11 20:20:47.476695,9.0,6,5.4,22632.0,True,Completed,,False
242,15,1,4,Preventive,Routine,,2025-11-13,2025-11-13 12:16:44.627361,2025-11-13 22:28:44.627361,10.2,6,5.3,13722.0,True,Completed,,False
243,15,1,4,Preventive,Routine,,2026-02-21,2026-02-21 12:55:53.277751,2026-02-21 17:55:53.277751,5.0,6,2.2,194082.0,True,Completed,,False
244,15,1,4,Inspection,Routine,,2026-05-28,2026-05-28 13:52:59.914332,2026-05-28 16:10:59.914332,2.3,6,1.5,104010.0,True,Completed,,False
245,16,1,12,Preventive,Routine,,2025-07-26,2025-07-26 12:58:54.737720,2025-07-26 23:16:54.737720,10.3,6,5.8,2013.0,False,Completed,,False
246,16,1,4,Preventive,Routine,,2025-10-23,2025-10-23 12:36:48.938219,2025-10-23 23:48:48.938219,11.2,6,4.5,48690.0,True,Completed,,False
247,16,1,8,Preventive,Routine,,2026-01-04,2026-01-04 09:11:57.952751,2026-01-04 16:53:57.952751,7.7,6,4.7,238992.0,False,Completed,,False
248,16,1,20,Inspection,Routine,,2026-03-27,2026-03-27 13:56:22.369354,2026-03-27 17:08:22.369354,3.2,6,1.8,11382.0,False,Completed,,False
249,16,1,4,Corrective,Critical,,2026-06-17,2026-06-17 13:55:15.818059,2026-06-19 00:55:15.818059,35.0,6,18.8,35988.0,False,Completed,Wear beyond tolerance,False
250,17,1,4,Inspection,Routine,,2023-07-24,2023-07-24 13:45:24.423855,2023-07-24 17:03:24.423855,3.3,6,1.4,198156.0,True,Completed,,False
251,17,1,4,Preventive,Routine,,2023-10-17,2023-10-17 13:50:20.101940,2023-10-17 23:32:20.101940,9.7,6,4.5,157845.0,False,Completed,,False
252,17,1,24,Preventive,Routine,,2023-12-28,2023-12-28 12:55:41.217484,2023-12-28 20:55:41.217484,8.0,6,4.9,68256.0,True,Completed,,False
253,17,1,4,Preventive,Routine,,2024-03-07,2024-03-07 09:07:27.157743,2024-03-07 17:13:27.157743,8.1,6,5.6,10698.0,False,Completed,,False
254,17,1,12,Preventive,Routine,,2024-06-04,2024-06-04 10:06:54.602782,2024-06-04 14:54:54.602782,4.8,6,3.1,123678.0,True,Completed,,False
255,17,1,24,Preventive,Routine,,2024-09-06,2024-09-06 11:27:26.747532,2024-09-06 18:09:26.747532,6.7,6,3.1,35898.0,True,Completed,,False
256,17,1,4,Preventive,Routine,,2024-12-09,2024-12-09 10:44:01.463897,2024-12-09 18:02:01.463897,7.3,6,4.5,17055.0,False,Completed,,False
257,17,1,12,Preventive,Routine,,2025-03-10,2025-03-10 10:35:04.709587,2025-03-10 21:35:04.709587,11.0,6,5.1,292530.0,True,Completed,,False
258,17,1,8,Corrective,High,,2025-05-30,2025-05-30 08:58:22.117628,2025-05-31 00:52:22.117628,15.9,6,11.6,313137.0,True,Completed,Overheating due to blocked cooling path,False
259,17,1,4,Inspection,Routine,,2025-08-25,2025-08-25 09:58:20.093454,2025-08-25 13:16:20.093454,3.3,6,2.2,16470.0,False,Completed,,False
260,17,1,24,Preventive,Routine,,2025-11-04,2025-11-04 11:45:42.706884,2025-11-04 18:39:42.706884,6.9,6,4.1,91026.0,False,Completed,,False
261,17,1,4,Inspection,Routine,,2026-02-03,2026-02-03 10:26:42.077694,2026-02-03 14:08:42.077694,3.7,6,2.4,152052.0,False,Completed,,False
262,17,1,12,Preventive,Routine,,2026-05-06,2026-05-06 13:56:17.575610,2026-05-06 19:20:17.575610,5.4,6,3.0,334788.0,False,Completed,,False
263,18,1,20,Corrective,Routine,,2022-11-13,2022-11-13 11:50:48.568499,2022-11-14 02:32:48.568499,14.7,6,9.3,48528.0,True,Completed,Wear beyond tolerance,True
264,18,1,16,Corrective,Critical,,2023-02-11,2023-02-11 11:20:37.660575,2023-02-13 22:02:37.660575,58.7,6,36.8,332265.0,True,Completed,Contamination in fluid system,False
265,18,1,12,Inspection,Routine,,2023-06-04,2023-06-04 10:45:49.653752,2023-06-04 12:45:49.653752,2.0,6,0.9,182562.0,False,Completed,,False
266,18,1,16,Preventive,Routine,,2023-09-23,2023-09-23 13:04:26.099788,2023-09-23 17:40:26.099788,4.6,6,2.0,35472.0,True,Completed,,False
267,18,1,8,Preventive,Routine,,2023-12-25,2023-12-25 09:31:25.102681,2023-12-25 14:13:25.102681,4.7,6,2.8,178344.0,True,Completed,,False
268,18,1,8,Preventive,Routine,,2024-04-04,2024-04-04 08:49:48.573026,2024-04-04 19:07:48.573026,10.3,6,5.0,14466.0,False,Completed,,False
269,18,1,16,Inspection,Routine,,2024-07-12,2024-07-12 08:10:49.941391,2024-07-12 11:04:49.941391,2.9,6,2.1,62166.0,False,Completed,,False
270,18,1,4,Preventive,Routine,,2024-10-18,2024-10-18 11:58:54.532649,2024-10-18 22:40:54.532649,10.7,6,5.2,3102.0,True,Completed,,False
271,18,1,4,Preventive,Routine,,2025-01-30,2025-01-30 10:25:41.375900,2025-01-30 18:19:41.375900,7.9,6,5.7,3762.0,False,Completed,,False
272,18,1,20,Corrective,High,,2025-05-03,2025-05-03 10:39:48.627205,2025-05-04 04:21:48.627205,17.7,6,9.2,13284.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
273,18,1,24,Corrective,Routine,,2025-08-13,2025-08-13 11:08:56.550710,2025-08-13 20:32:56.550710,9.4,6,4.3,48996.0,False,Completed,Fatigue failure,False
274,18,1,4,Corrective,High,,2025-11-15,2025-11-15 09:54:24.896516,2025-11-16 02:48:24.896516,16.9,6,10.7,90390.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
275,18,1,24,Preventive,Routine,,2026-03-05,2026-03-05 08:08:48.608622,2026-03-05 15:56:48.608622,7.8,6,5.1,20412.0,False,Completed,,False
276,18,1,16,Corrective,Routine,,2026-06-14,2026-06-14 13:40:24.489550,2026-06-15 06:04:24.489550,16.4,6,11.5,163836.0,False,Completed,Wear beyond tolerance,False
277,19,1,4,Corrective,High,,2018-02-26,2018-02-26 08:50:34.469453,2018-02-27 01:26:34.469453,16.6,6,11.0,73173.0,True,Completed,Contamination in fluid system,False
278,19,1,16,Inspection,Routine,,2018-07-01,2018-07-01 12:27:16.142428,2018-07-01 15:27:16.142428,3.0,6,1.4,285252.0,True,Completed,,False
279,19,1,4,Inspection,Routine,,2018-10-27,2018-10-27 09:55:50.527423,2018-10-27 12:07:50.527423,2.2,6,1.1,233328.0,True,Completed,,False
280,19,1,12,Preventive,Routine,,2019-02-18,2019-02-18 10:43:29.852158,2019-02-18 19:13:29.852158,8.5,6,5.5,4866.0,True,Completed,,False
281,19,1,16,Corrective,Critical,,2019-06-21,2019-06-21 11:07:59.649160,2019-06-23 15:01:59.649160,51.9,6,36.9,42552.0,True,Completed,Fatigue failure,False
282,19,1,4,Preventive,Routine,,2019-10-17,2019-10-17 13:09:40.766350,2019-10-18 00:51:40.766350,11.7,6,5.8,353076.0,False,Completed,,False
283,19,1,12,Preventive,Routine,,2020-02-04,2020-02-04 12:31:14.868227,2020-02-04 17:55:14.868227,5.4,6,2.4,11376.0,False,Completed,,False
284,19,1,4,Preventive,Routine,,2020-06-18,2020-06-18 11:29:54.588877,2020-06-18 19:05:54.588877,7.6,6,4.4,14358.0,False,Completed,,False
285,19,1,20,Preventive,Routine,,2020-10-24,2020-10-24 09:05:20.949943,2020-10-24 18:35:20.949943,9.5,6,4.7,178686.0,False,Completed,,False
286,19,1,12,Preventive,Routine,,2021-02-19,2021-02-19 12:26:51.654702,2021-02-19 21:26:51.654702,9.0,6,5.1,56892.0,False,Completed,,False
287,19,1,8,Inspection,Routine,,2021-06-30,2021-06-30 13:20:18.883675,2021-06-30 15:44:18.883675,2.4,6,1.2,61776.0,False,Completed,,False
288,19,1,8,Inspection,Routine,,2021-11-04,2021-11-04 13:24:01.964753,2021-11-04 15:06:01.964753,1.7,6,1.1,287136.0,False,Completed,,False
289,19,1,12,Inspection,Routine,,2022-03-01,2022-03-01 08:40:42.894822,2022-03-01 11:10:42.894822,2.5,6,1.8,30648.0,False,Completed,,False
290,19,1,4,Preventive,Routine,,2022-07-07,2022-07-07 12:33:01.871544,2022-07-07 19:03:01.871544,6.5,6,4.4,42573.0,False,Completed,,False
291,19,1,24,Preventive,Routine,,2022-11-14,2022-11-14 11:51:09.071779,2022-11-14 20:57:09.071779,9.1,6,5.9,286062.0,False,Completed,,False
292,19,1,4,Corrective,Critical,,2023-03-12,2023-03-12 10:43:46.333642,2023-03-14 18:43:46.333642,56.0,6,37.4,83796.0,False,Completed,Overheating due to blocked cooling path,False
293,19,1,4,Preventive,Routine,,2023-07-02,2023-07-02 08:30:52.856528,2023-07-02 14:30:52.856528,6.0,6,2.8,1473.0,False,Completed,,False
294,19,1,4,Corrective,Routine,,2023-10-20,2023-10-20 13:49:11.145776,2023-10-20 21:55:11.145776,8.1,6,4.2,39402.0,False,Completed,Overheating due to blocked cooling path,False
295,19,1,12,Preventive,Routine,,2024-02-09,2024-02-09 08:22:49.493376,2024-02-09 12:46:49.493376,4.4,6,3.3,14730.0,False,Completed,,False
296,19,1,16,Preventive,Routine,,2024-06-14,2024-06-14 13:34:25.762333,2024-06-14 22:04:25.762333,8.5,6,3.6,13872.0,False,Completed,,False
297,19,1,8,Preventive,Routine,,2024-10-11,2024-10-11 12:46:58.476563,2024-10-11 23:10:58.476563,10.4,6,4.5,14376.0,False,Completed,,False
298,19,1,20,Corrective,High,,2025-02-17,2025-02-17 11:23:24.604320,2025-02-18 02:41:24.604320,15.3,6,7.2,105948.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
299,19,1,8,Preventive,Routine,,2025-06-17,2025-06-17 12:20:46.180437,2025-06-17 18:08:46.180437,5.8,6,2.9,16596.0,False,Completed,,False
300,19,1,12,Inspection,Routine,,2025-10-14,2025-10-14 08:47:14.533192,2025-10-14 09:59:14.533192,1.2,6,0.7,6624.0,False,Completed,,False
301,19,1,16,Preventive,Routine,,2026-02-17,2026-02-17 11:39:18.984318,2026-02-17 16:21:18.984318,4.7,6,2.0,146223.0,False,Completed,,False
302,19,1,16,Corrective,Critical,,2026-06-07,2026-06-07 11:02:26.844622,2026-06-09 12:02:26.844622,49.0,6,25.8,108954.0,False,Completed,Fatigue failure,False
303,20,1,24,Preventive,Routine,,2023-10-31,2023-10-31 10:41:51.932085,2023-10-31 21:29:51.932085,10.8,6,7.9,119982.0,False,Completed,,False
304,20,1,24,Preventive,Routine,,2024-01-29,2024-01-29 10:44:03.714233,2024-01-29 19:50:03.714233,9.1,6,4.5,36150.0,True,Completed,,False
305,20,1,20,Corrective,High,,2024-05-07,2024-05-07 13:06:52.317552,2024-05-08 17:00:52.317552,27.9,6,14.5,48324.0,True,Completed,Contamination in fluid system,False
306,20,1,16,Preventive,Routine,,2024-07-29,2024-07-29 12:54:40.345627,2024-07-29 21:42:40.345627,8.8,6,4.8,3030.0,False,Completed,,False
307,20,1,8,Preventive,Routine,,2024-11-08,2024-11-08 09:27:25.045372,2024-11-08 21:15:25.045372,11.8,6,5.2,10740.0,True,Completed,,False
308,20,1,4,Preventive,Routine,,2025-02-15,2025-02-15 10:21:33.153967,2025-02-15 15:57:33.153967,5.6,6,3.8,158346.0,False,Completed,,False
309,20,1,4,Preventive,Routine,,2025-05-14,2025-05-14 12:10:18.925279,2025-05-14 23:58:18.925279,11.8,6,7.3,21834.0,False,Completed,,False
310,20,1,12,Preventive,Routine,,2025-08-02,2025-08-02 08:03:44.970622,2025-08-02 18:09:44.970622,10.1,6,6.2,5448.0,True,Completed,,False
311,20,1,24,Preventive,Routine,,2025-10-29,2025-10-29 11:42:25.118901,2025-10-29 18:54:25.118901,7.2,6,3.6,3384.0,False,Completed,,False
312,20,1,20,Preventive,Routine,,2026-02-10,2026-02-10 09:27:58.443438,2026-02-10 20:51:58.443438,11.4,6,7.8,133188.0,False,Completed,,False
313,20,1,12,Preventive,Routine,,2026-05-21,2026-05-21 09:50:33.590273,2026-05-21 15:44:33.590273,5.9,6,3.8,96672.0,False,Completed,,False
